order_id,order_number,customer_id,order_ts,order_status,cancellation_stage,payment_method_id,shipping_service_id,voucher_id,sales_channel,currency,loaded_at
221,ORD-20250823-00000221,239,2025-08-23 23:39:40,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
222,ORD-20250116-00000222,1483,2025-01-16 04:53:55,delivered,,4,6,2,web,IDR,2026-05-25 04:22:10.045703
223,ORD-20231220-00000223,2250,2023-12-20 01:22:20,delivered,,3,7,4,web,IDR,2026-05-25 04:22:10.045703
224,ORD-20250926-00000224,2226,2025-09-26 12:53:55,cancelled,packed,4,2,1,web,IDR,2026-05-25 04:22:10.045703
225,ORD-20230610-00000225,1683,2023-06-10 13:50:41,returned,,3,3,1,web,IDR,2026-05-25 04:22:10.045703
226,ORD-20220201-00000226,2421,2022-02-01 19:27:27,delivered,,3,3,2,web,IDR,2026-05-25 04:22:10.045703
227,ORD-20220312-00000227,778,2022-03-12 23:22:16,delivered,,4,7,1,web,IDR,2026-05-25 04:22:10.045703
228,ORD-20231005-00000228,1328,2023-10-05 19:52:40,delivered,,4,7,1,web,IDR,2026-05-25 04:22:10.045703
229,ORD-20241205-00000229,2010,2024-12-05 20:19:51,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
230,ORD-20250204-00000230,480,2025-02-04 02:54:56,delivered,,1,7,2,web,IDR,2026-05-25 04:22:10.045703
231,ORD-20220310-00000231,1506,2022-03-10 12:27:32,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
232,ORD-20250404-00000232,1669,2025-04-04 05:45:58,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
233,ORD-20240520-00000233,788,2024-05-20 16:29:11,delivered,,4,3,2,web,IDR,2026-05-25 04:22:10.045703
234,ORD-20221222-00000234,619,2022-12-22 16:04:39,cancelled,placed,3,1,2,web,IDR,2026-05-25 04:22:10.045703
235,ORD-20221226-00000235,2368,2022-12-26 21:23:43,returned,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
236,ORD-20240419-00000236,1057,2024-04-19 06:21:40,delivered,,4,5,2,web,IDR,2026-05-25 04:22:10.045703
237,ORD-20230618-00000237,1468,2023-06-18 16:38:30,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
238,ORD-20250104-00000238,185,2025-01-04 10:25:11,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
239,ORD-20241219-00000239,694,2024-12-19 16:41:07,returned,,3,3,1,web,IDR,2026-05-25 04:22:10.045703
240,ORD-20241224-00000240,1842,2024-12-24 07:48:55,delivered,,2,7,1,web,IDR,2026-05-25 04:22:10.045703
241,ORD-20240419-00000241,1273,2024-04-19 19:38:32,returned,,3,4,2,web,IDR,2026-05-25 04:22:10.045703
242,ORD-20220515-00000242,841,2022-05-15 06:07:20,delivered,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
243,ORD-20230612-00000243,1804,2023-06-12 01:24:20,returned,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
244,ORD-20230504-00000244,2418,2023-05-04 03:12:07,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
245,ORD-20220119-00000245,975,2022-01-19 18:08:38,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
246,ORD-20220101-00000246,1211,2022-01-01 13:14:49,returned,,1,2,2,web,IDR,2026-05-25 04:22:10.045703
247,ORD-20241106-00000247,378,2024-11-06 16:58:07,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
248,ORD-20230131-00000248,562,2023-01-31 23:33:39,delivered,,4,3,3,web,IDR,2026-05-25 04:22:10.045703
249,ORD-20230317-00000249,1607,2023-03-17 06:55:47,delivered,,4,1,1,web,IDR,2026-05-25 04:22:10.045703
250,ORD-20230221-00000250,238,2023-02-21 11:05:19,delivered,,4,5,1,web,IDR,2026-05-25 04:22:10.045703
251,ORD-20250110-00000251,1668,2025-01-10 11:12:27,delivered,,4,4,3,web,IDR,2026-05-25 04:22:10.045703
252,ORD-20220123-00000252,2394,2022-01-23 22:42:30,returned,,1,8,3,web,IDR,2026-05-25 04:22:10.045703
253,ORD-20241121-00000253,1762,2024-11-21 10:24:56,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
254,ORD-20221021-00000254,1759,2022-10-21 05:10:01,delivered,,2,6,3,web,IDR,2026-05-25 04:22:10.045703
255,ORD-20240701-00000255,1082,2024-07-01 18:27:51,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
256,ORD-20250220-00000256,962,2025-02-20 01:02:36,delivered,,1,2,3,web,IDR,2026-05-25 04:22:10.045703
257,ORD-20251120-00000257,1229,2025-11-20 14:35:53,delivered,,1,5,3,web,IDR,2026-05-25 04:22:10.045703
258,ORD-20250404-00000258,116,2025-04-04 18:56:02,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
259,ORD-20231215-00000259,2207,2023-12-15 17:28:47,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
260,ORD-20250324-00000260,1744,2025-03-24 14:37:08,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
261,ORD-20241101-00000261,558,2024-11-01 12:15:39,delivered,,1,1,4,web,IDR,2026-05-25 04:22:10.045703
262,ORD-20220125-00000262,2133,2022-01-25 19:39:34,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
263,ORD-20220301-00000263,54,2022-03-01 09:40:35,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
264,ORD-20250511-00000264,1792,2025-05-11 17:56:42,cancelled,paid,1,4,2,web,IDR,2026-05-25 04:22:10.045703
265,ORD-20221223-00000265,1761,2022-12-23 16:55:39,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
266,ORD-20240621-00000266,2310,2024-06-21 00:43:11,returned,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
267,ORD-20251210-00000267,78,2025-12-10 06:37:51,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
268,ORD-20250401-00000268,932,2025-04-01 16:15:06,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
269,ORD-20250205-00000269,307,2025-02-05 19:29:44,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
270,ORD-20231120-00000270,642,2023-11-20 12:16:55,delivered,,4,1,4,web,IDR,2026-05-25 04:22:10.045703
271,ORD-20230205-00000271,208,2023-02-05 01:29:45,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
272,ORD-20231127-00000272,1573,2023-11-27 14:28:34,cancelled,placed,1,1,1,web,IDR,2026-05-25 04:22:10.045703
273,ORD-20250117-00000273,2143,2025-01-17 13:31:50,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
274,ORD-20220426-00000274,65,2022-04-26 11:23:20,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
275,ORD-20230629-00000275,1417,2023-06-29 09:30:27,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
276,ORD-20251026-00000276,1837,2025-10-26 01:58:17,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
277,ORD-20230201-00000277,690,2023-02-01 18:55:32,returned,,4,5,1,web,IDR,2026-05-25 04:22:10.045703
278,ORD-20250323-00000278,1503,2025-03-23 20:34:24,returned,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
279,ORD-20220213-00000279,1831,2022-02-13 08:51:15,cancelled,packed,3,4,1,web,IDR,2026-05-25 04:22:10.045703
280,ORD-20250130-00000280,2450,2025-01-30 20:46:41,delivered,,3,5,1,web,IDR,2026-05-25 04:22:10.045703
281,ORD-20250820-00000281,2027,2025-08-20 20:18:45,cancelled,paid,4,2,3,web,IDR,2026-05-25 04:22:10.045703
282,ORD-20241104-00000282,437,2024-11-04 06:21:02,delivered,,3,6,3,web,IDR,2026-05-25 04:22:10.045703
283,ORD-20240318-00000283,2303,2024-03-18 07:36:30,delivered,,2,7,1,web,IDR,2026-05-25 04:22:10.045703
284,ORD-20230527-00000284,1516,2023-05-27 19:02:34,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
285,ORD-20230604-00000285,55,2023-06-04 04:59:46,delivered,,3,5,4,web,IDR,2026-05-25 04:22:10.045703
286,ORD-20241231-00000286,1786,2024-12-31 23:31:53,delivered,,4,2,1,web,IDR,2026-05-25 04:22:10.045703
287,ORD-20251215-00000287,1449,2025-12-15 20:58:20,delivered,,2,7,1,web,IDR,2026-05-25 04:22:10.045703
288,ORD-20240315-00000288,1324,2024-03-15 22:28:23,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
289,ORD-20230912-00000289,1097,2023-09-12 18:31:14,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
290,ORD-20240308-00000290,1025,2024-03-08 00:37:04,delivered,,1,7,2,web,IDR,2026-05-25 04:22:10.045703
291,ORD-20250129-00000291,1025,2025-01-29 18:30:06,delivered,,2,5,3,web,IDR,2026-05-25 04:22:10.045703
292,ORD-20250405-00000292,120,2025-04-05 12:27:54,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
293,ORD-20230131-00000293,962,2023-01-31 21:45:13,delivered,,3,2,2,web,IDR,2026-05-25 04:22:10.045703
294,ORD-20221019-00000294,1518,2022-10-19 04:14:35,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
295,ORD-20250825-00000295,1987,2025-08-25 12:41:10,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
296,ORD-20240114-00000296,1889,2024-01-14 20:16:48,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
297,ORD-20240106-00000297,2307,2024-01-06 18:38:05,delivered,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
298,ORD-20240130-00000298,1511,2024-01-30 04:43:45,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
299,ORD-20230324-00000299,462,2023-03-24 23:21:33,delivered,,3,3,1,web,IDR,2026-05-25 04:22:10.045703
300,ORD-20220707-00000300,571,2022-07-07 23:59:44,delivered,,4,5,2,web,IDR,2026-05-25 04:22:10.045703
301,ORD-20251115-00000301,1835,2025-11-15 16:47:45,delivered,,3,5,1,web,IDR,2026-05-25 04:22:10.045703
302,ORD-20240613-00000302,864,2024-06-13 20:59:49,delivered,,2,7,1,web,IDR,2026-05-25 04:22:10.045703
303,ORD-20250719-00000303,15,2025-07-19 00:25:43,returned,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
304,ORD-20240212-00000304,931,2024-02-12 19:26:35,delivered,,3,3,2,web,IDR,2026-05-25 04:22:10.045703
305,ORD-20220525-00000305,2347,2022-05-25 04:44:56,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
306,ORD-20250227-00000306,2196,2025-02-27 21:19:51,delivered,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
307,ORD-20251014-00000307,146,2025-10-14 00:40:00,delivered,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
308,ORD-20220517-00000308,146,2022-05-17 16:51:44,delivered,,2,5,3,web,IDR,2026-05-25 04:22:10.045703
309,ORD-20250830-00000309,579,2025-08-30 14:48:51,cancelled,packed,2,4,4,web,IDR,2026-05-25 04:22:10.045703
310,ORD-20220307-00000310,2260,2022-03-07 19:53:25,cancelled,placed,2,5,3,web,IDR,2026-05-25 04:22:10.045703
311,ORD-20231017-00000311,991,2023-10-17 13:50:18,delivered,,3,6,1,web,IDR,2026-05-25 04:22:10.045703
312,ORD-20240602-00000312,1995,2024-06-02 10:46:40,delivered,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
313,ORD-20220616-00000313,1189,2022-06-16 05:01:41,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
314,ORD-20240103-00000314,1500,2024-01-03 19:32:09,delivered,,2,5,3,web,IDR,2026-05-25 04:22:10.045703
315,ORD-20230113-00000315,1850,2023-01-13 10:14:54,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
316,ORD-20240303-00000316,1956,2024-03-03 14:05:33,delivered,,4,1,1,web,IDR,2026-05-25 04:22:10.045703
317,ORD-20220531-00000317,1653,2022-05-31 20:50:47,delivered,,1,1,4,web,IDR,2026-05-25 04:22:10.045703
318,ORD-20220710-00000318,520,2022-07-10 15:15:50,delivered,,4,8,1,web,IDR,2026-05-25 04:22:10.045703
319,ORD-20240704-00000319,379,2024-07-04 18:54:05,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
320,ORD-20221104-00000320,732,2022-11-04 14:40:27,delivered,,2,4,1,web,IDR,2026-05-25 04:22:10.045703
321,ORD-20250410-00000321,1198,2025-04-10 19:58:36,delivered,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
322,ORD-20230607-00000322,2063,2023-06-07 10:05:00,delivered,,1,2,2,web,IDR,2026-05-25 04:22:10.045703
323,ORD-20230331-00000323,331,2023-03-31 06:59:29,returned,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
324,ORD-20220521-00000324,1082,2022-05-21 21:27:15,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
325,ORD-20240304-00000325,1225,2024-03-04 07:44:05,cancelled,paid,3,8,1,web,IDR,2026-05-25 04:22:10.045703
326,ORD-20220202-00000326,1052,2022-02-02 23:57:17,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
327,ORD-20240516-00000327,1950,2024-05-16 00:03:50,delivered,,1,6,3,web,IDR,2026-05-25 04:22:10.045703
328,ORD-20240822-00000328,98,2024-08-22 13:25:45,delivered,,1,4,3,web,IDR,2026-05-25 04:22:10.045703
329,ORD-20230422-00000329,1526,2023-04-22 05:21:53,delivered,,2,2,3,web,IDR,2026-05-25 04:22:10.045703
330,ORD-20220501-00000330,1869,2022-05-01 09:04:36,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
331,ORD-20250529-00000331,530,2025-05-29 14:02:05,returned,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
332,ORD-20230312-00000332,1929,2023-03-12 09:56:10,delivered,,1,4,3,web,IDR,2026-05-25 04:22:10.045703
333,ORD-20230601-00000333,1265,2023-06-01 08:50:03,delivered,,4,5,3,web,IDR,2026-05-25 04:22:10.045703
334,ORD-20241206-00000334,2073,2024-12-06 01:51:36,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
335,ORD-20230430-00000335,1789,2023-04-30 19:18:48,delivered,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
336,ORD-20250529-00000336,632,2025-05-29 17:03:58,cancelled,packed,4,5,3,web,IDR,2026-05-25 04:22:10.045703
337,ORD-20230606-00000337,1249,2023-06-06 19:21:04,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
338,ORD-20220507-00000338,621,2022-05-07 19:33:11,delivered,,2,3,2,web,IDR,2026-05-25 04:22:10.045703
339,ORD-20231219-00000339,298,2023-12-19 03:25:09,delivered,,2,5,2,web,IDR,2026-05-25 04:22:10.045703
340,ORD-20250901-00000340,434,2025-09-01 10:58:53,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
341,ORD-20250405-00000341,1007,2025-04-05 11:05:58,cancelled,placed,2,5,1,web,IDR,2026-05-25 04:22:10.045703
342,ORD-20220101-00000342,172,2022-01-01 13:38:53,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
343,ORD-20220710-00000343,1130,2022-07-10 21:02:11,cancelled,packed,3,7,1,web,IDR,2026-05-25 04:22:10.045703
344,ORD-20250602-00000344,55,2025-06-02 21:59:51,delivered,,2,5,3,web,IDR,2026-05-25 04:22:10.045703
345,ORD-20230822-00000345,48,2023-08-22 22:47:37,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
346,ORD-20251028-00000346,218,2025-10-28 18:21:29,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
347,ORD-20251206-00000347,777,2025-12-06 06:21:13,returned,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
348,ORD-20240612-00000348,285,2024-06-12 18:16:48,delivered,,4,7,2,web,IDR,2026-05-25 04:22:10.045703
349,ORD-20240822-00000349,1816,2024-08-22 19:54:40,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
350,ORD-20230619-00000350,1828,2023-06-19 20:44:55,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
351,ORD-20250105-00000351,2223,2025-01-05 17:32:38,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
352,ORD-20230718-00000352,2354,2023-07-18 15:58:38,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
353,ORD-20240129-00000353,2310,2024-01-29 05:25:22,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
354,ORD-20220310-00000354,630,2022-03-10 04:58:28,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
355,ORD-20240902-00000355,784,2024-09-02 09:47:44,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
356,ORD-20220426-00000356,1606,2022-04-26 20:35:34,delivered,,4,8,2,web,IDR,2026-05-25 04:22:10.045703
357,ORD-20240126-00000357,894,2024-01-26 06:12:59,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
358,ORD-20230207-00000358,1921,2023-02-07 18:23:14,returned,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
359,ORD-20230620-00000359,1508,2023-06-20 21:50:18,cancelled,placed,3,5,1,web,IDR,2026-05-25 04:22:10.045703
360,ORD-20230920-00000360,1520,2023-09-20 13:41:00,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
361,ORD-20250706-00000361,258,2025-07-06 00:27:01,delivered,,3,7,1,web,IDR,2026-05-25 04:22:10.045703
362,ORD-20220312-00000362,2030,2022-03-12 16:09:30,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
363,ORD-20230505-00000363,1703,2023-05-05 16:31:19,delivered,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
364,ORD-20230424-00000364,866,2023-04-24 19:22:00,cancelled,paid,1,2,3,web,IDR,2026-05-25 04:22:10.045703
365,ORD-20240331-00000365,911,2024-03-31 11:13:54,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
366,ORD-20220311-00000366,2461,2022-03-11 06:12:38,delivered,,3,5,1,web,IDR,2026-05-25 04:22:10.045703
367,ORD-20220817-00000367,621,2022-08-17 18:52:31,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
368,ORD-20240804-00000368,2231,2024-08-04 22:28:25,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
369,ORD-20240503-00000369,251,2024-05-03 06:44:12,delivered,,3,4,4,web,IDR,2026-05-25 04:22:10.045703
370,ORD-20240516-00000370,297,2024-05-16 17:10:40,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
371,ORD-20230618-00000371,847,2023-06-18 04:22:13,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
372,ORD-20230511-00000372,590,2023-05-11 00:33:23,delivered,,3,3,1,web,IDR,2026-05-25 04:22:10.045703
373,ORD-20250907-00000373,734,2025-09-07 23:12:13,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
374,ORD-20240622-00000374,658,2024-06-22 08:19:05,cancelled,packed,4,3,2,web,IDR,2026-05-25 04:22:10.045703
375,ORD-20250324-00000375,351,2025-03-24 22:34:50,cancelled,paid,3,3,1,web,IDR,2026-05-25 04:22:10.045703
376,ORD-20230424-00000376,1035,2023-04-24 13:15:49,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
377,ORD-20240625-00000377,466,2024-06-25 07:37:11,returned,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
378,ORD-20240623-00000378,1441,2024-06-23 18:56:56,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
379,ORD-20240702-00000379,756,2024-07-02 23:32:48,delivered,,3,5,2,web,IDR,2026-05-25 04:22:10.045703
380,ORD-20220120-00000380,334,2022-01-20 15:29:57,returned,,4,8,3,web,IDR,2026-05-25 04:22:10.045703
381,ORD-20220106-00000381,1070,2022-01-06 18:00:20,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
382,ORD-20251205-00000382,2249,2025-12-05 16:46:56,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
383,ORD-20250104-00000383,1675,2025-01-04 19:26:55,delivered,,1,5,3,web,IDR,2026-05-25 04:22:10.045703
384,ORD-20240306-00000384,1656,2024-03-06 18:02:40,cancelled,shipped,3,3,3,web,IDR,2026-05-25 04:22:10.045703
385,ORD-20240102-00000385,142,2024-01-02 03:57:35,cancelled,placed,2,2,2,web,IDR,2026-05-25 04:22:10.045703
386,ORD-20240310-00000386,2168,2024-03-10 16:20:48,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
387,ORD-20230102-00000387,2481,2023-01-02 13:35:34,cancelled,paid,3,5,3,web,IDR,2026-05-25 04:22:10.045703
388,ORD-20241106-00000388,927,2024-11-06 14:37:58,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
389,ORD-20240202-00000389,1837,2024-02-02 13:41:51,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
390,ORD-20230311-00000390,2158,2023-03-11 01:46:06,delivered,,3,1,3,web,IDR,2026-05-25 04:22:10.045703
391,ORD-20240106-00000391,1368,2024-01-06 12:06:06,delivered,,2,6,2,web,IDR,2026-05-25 04:22:10.045703
392,ORD-20230624-00000392,1609,2023-06-24 22:13:29,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
393,ORD-20240209-00000393,1940,2024-02-09 18:31:20,delivered,,1,2,2,web,IDR,2026-05-25 04:22:10.045703
394,ORD-20240320-00000394,838,2024-03-20 23:57:28,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
395,ORD-20230211-00000395,1400,2023-02-11 07:35:40,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
396,ORD-20220114-00000396,725,2022-01-14 12:08:52,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
397,ORD-20220906-00000397,2037,2022-09-06 16:57:51,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
398,ORD-20220512-00000398,2409,2022-05-12 18:12:10,returned,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
399,ORD-20220610-00000399,1620,2022-06-10 19:38:22,delivered,,1,6,2,web,IDR,2026-05-25 04:22:10.045703
400,ORD-20250914-00000400,1924,2025-09-14 00:28:29,delivered,,2,2,3,web,IDR,2026-05-25 04:22:10.045703
401,ORD-20250524-00000401,1066,2025-05-24 00:56:36,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
402,ORD-20251025-00000402,656,2025-10-25 04:27:41,delivered,,1,4,3,web,IDR,2026-05-25 04:22:10.045703
403,ORD-20250411-00000403,2097,2025-04-11 20:46:15,delivered,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
404,ORD-20220828-00000404,537,2022-08-28 13:23:57,delivered,,3,5,3,web,IDR,2026-05-25 04:22:10.045703
405,ORD-20250617-00000405,1843,2025-06-17 03:23:58,cancelled,shipped,2,2,1,web,IDR,2026-05-25 04:22:10.045703
406,ORD-20240607-00000406,1455,2024-06-07 05:13:28,cancelled,placed,3,2,1,web,IDR,2026-05-25 04:22:10.045703
407,ORD-20220514-00000407,1591,2022-05-14 20:20:20,cancelled,placed,1,3,1,web,IDR,2026-05-25 04:22:10.045703
408,ORD-20240511-00000408,220,2024-05-11 20:51:29,delivered,,2,3,2,web,IDR,2026-05-25 04:22:10.045703
409,ORD-20240516-00000409,15,2024-05-16 20:48:18,cancelled,paid,2,6,1,web,IDR,2026-05-25 04:22:10.045703
410,ORD-20240420-00000410,820,2024-04-20 18:58:58,delivered,,1,4,3,web,IDR,2026-05-25 04:22:10.045703
411,ORD-20240621-00000411,1066,2024-06-21 21:38:10,delivered,,3,3,1,web,IDR,2026-05-25 04:22:10.045703
412,ORD-20220307-00000412,2138,2022-03-07 17:49:37,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
413,ORD-20241217-00000413,1342,2024-12-17 22:26:40,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
414,ORD-20250318-00000414,1277,2025-03-18 05:27:58,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
415,ORD-20230621-00000415,1713,2023-06-21 14:46:49,delivered,,1,5,3,web,IDR,2026-05-25 04:22:10.045703
416,ORD-20230622-00000416,1900,2023-06-22 21:36:26,delivered,,3,5,3,web,IDR,2026-05-25 04:22:10.045703
417,ORD-20220208-00000417,294,2022-02-08 12:15:31,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
418,ORD-20240804-00000418,673,2024-08-04 06:15:37,delivered,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
419,ORD-20241229-00000419,2149,2024-12-29 19:31:44,delivered,,4,5,1,web,IDR,2026-05-25 04:22:10.045703
420,ORD-20220315-00000420,1947,2022-03-15 00:48:47,delivered,,3,3,2,web,IDR,2026-05-25 04:22:10.045703
421,ORD-20250322-00000421,1515,2025-03-22 22:01:52,delivered,,2,4,2,web,IDR,2026-05-25 04:22:10.045703
422,ORD-20250613-00000422,2039,2025-06-13 21:15:28,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
423,ORD-20220208-00000423,2394,2022-02-08 21:59:04,cancelled,placed,2,5,2,web,IDR,2026-05-25 04:22:10.045703
424,ORD-20250417-00000424,1539,2025-04-17 04:57:58,delivered,,3,3,2,web,IDR,2026-05-25 04:22:10.045703
425,ORD-20240630-00000425,2470,2024-06-30 22:22:19,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
426,ORD-20250331-00000426,457,2025-03-31 09:55:13,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
427,ORD-20220518-00000427,558,2022-05-18 19:21:07,delivered,,3,5,2,web,IDR,2026-05-25 04:22:10.045703
428,ORD-20251219-00000428,1885,2025-12-19 20:48:34,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
429,ORD-20240812-00000429,1084,2024-08-12 18:57:22,returned,,2,7,1,web,IDR,2026-05-25 04:22:10.045703
430,ORD-20240625-00000430,1614,2024-06-25 18:20:41,delivered,,2,4,1,web,IDR,2026-05-25 04:22:10.045703
431,ORD-20230910-00000431,785,2023-09-10 04:00:12,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
432,ORD-20220408-00000432,1011,2022-04-08 00:22:43,cancelled,placed,3,7,3,web,IDR,2026-05-25 04:22:10.045703
433,ORD-20231226-00000433,396,2023-12-26 21:01:35,returned,,3,5,2,web,IDR,2026-05-25 04:22:10.045703
434,ORD-20250529-00000434,536,2025-05-29 23:17:21,delivered,,3,4,3,web,IDR,2026-05-25 04:22:10.045703
435,ORD-20230220-00000435,496,2023-02-20 23:09:04,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
436,ORD-20230422-00000436,263,2023-04-22 00:02:07,delivered,,2,2,2,web,IDR,2026-05-25 04:22:10.045703
437,ORD-20220628-00000437,1367,2022-06-28 21:06:06,cancelled,placed,1,1,1,web,IDR,2026-05-25 04:22:10.045703
