shipment_id,order_id,shipping_service_id,checkout_ts,shipped_ts,delivered_ts,shipping_fee,shipping_subsidy,is_delayed,shipping_status,tracking_number,loaded_at
182,182,4,2024-09-22 03:48:22,2024-09-23 05:44:22,2024-10-01 05:44:22,18000,0,True,delivered,TRK25714395,2026-05-25 04:22:10.045703
183,183,1,2024-06-28 11:24:22,2024-06-28 21:36:22,2024-06-29 21:36:22,12000,12000,False,delivered,TRK66993079,2026-05-25 04:22:10.045703
184,184,1,2022-12-22 03:45:50,2022-12-23 17:20:50,2022-12-25 17:20:50,15000,15000,False,delivered,TRK48227494,2026-05-25 04:22:10.045703
185,185,5,2023-08-10 00:54:05,2023-08-11 19:39:05,2023-08-19 19:39:05,35000,0,True,delivered,TRK83085456,2026-05-25 04:22:10.045703
186,186,1,2024-05-24 13:02:17,2024-05-25 10:26:17,2024-05-30 10:26:17,35000,0,False,delivered,TRK43814189,2026-05-25 04:22:10.045703
187,187,5,2025-05-10 14:27:33,2025-05-11 11:03:33,2025-05-13 11:03:33,50000,50000,False,delivered,TRK22685253,2026-05-25 04:22:10.045703
188,188,4,2023-04-24 10:26:33,2023-04-25 09:57:33,2023-05-02 09:57:33,15000,0,True,delivered,TRK42970553,2026-05-25 04:22:10.045703
189,189,5,2024-11-08 12:56:30,2024-11-10 12:28:30,2024-11-14 12:28:30,18000,0,False,delivered,TRK94074181,2026-05-25 04:22:10.045703
190,190,4,2025-06-06 03:24:19,2025-06-07 23:38:19,2025-06-12 23:38:19,15000,0,False,delivered,TRK90202404,2026-05-25 04:22:10.045703
191,191,2,2024-01-05 23:50:35,2024-01-07 15:19:35,2024-01-08 15:19:35,35000,0,False,delivered,TRK94102432,2026-05-25 04:22:10.045703
192,192,8,2024-03-19 14:28:13,2024-03-21 10:34:13,2024-03-28 10:34:13,50000,0,True,delivered,TRK66450730,2026-05-25 04:22:10.045703
193,193,4,2024-12-19 20:10:17,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
194,194,5,2022-10-19 01:25:17,2022-10-20 11:34:17,2022-10-23 11:34:17,12000,0,False,delivered,TRK80537289,2026-05-25 04:22:10.045703
195,195,7,2025-01-09 12:53:04,2025-01-10 18:27:04,2025-01-11 18:27:04,50000,0,False,delivered,TRK24611016,2026-05-25 04:22:10.045703
196,196,4,2024-02-08 15:24:02,,,25000,0,False,cancelled,,2026-05-25 04:22:10.045703
197,197,6,2025-03-18 06:20:05,2025-03-19 16:19:05,2025-03-21 16:19:05,35000,35000,False,delivered,TRK14544197,2026-05-25 04:22:10.045703
198,198,4,2025-06-30 12:30:58,2025-07-01 01:40:58,2025-07-05 01:40:58,15000,15000,False,delivered,TRK99711944,2026-05-25 04:22:10.045703
199,199,5,2024-03-31 17:38:34,2024-04-01 04:14:34,2024-04-02 04:14:34,25000,25000,False,delivered,TRK61946947,2026-05-25 04:22:10.045703
200,200,4,2023-03-28 08:18:57,2023-03-29 04:39:57,2023-04-03 04:39:57,18000,0,False,delivered,TRK52645864,2026-05-25 04:22:10.045703
201,201,4,2022-01-01 08:41:31,,,50000,50000,False,cancelled,,2026-05-25 04:22:10.045703
202,202,1,2025-08-02 14:15:44,2025-08-03 10:11:44,2025-08-13 10:11:44,9000,0,True,delivered,TRK20289795,2026-05-25 04:22:10.045703
203,203,6,2024-11-12 15:02:40,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
204,204,6,2023-09-21 15:46:39,2023-09-23 04:03:39,2023-09-30 04:03:39,15000,0,True,delivered,TRK58748592,2026-05-25 04:22:10.045703
205,205,5,2023-03-29 19:40:12,2023-03-31 07:19:12,2023-04-05 07:19:12,12000,0,False,delivered,TRK49868351,2026-05-25 04:22:10.045703
206,206,5,2025-06-15 11:29:38,2025-06-16 21:36:38,2025-06-20 21:36:38,9000,0,False,delivered,TRK80529272,2026-05-25 04:22:10.045703
207,207,1,2024-01-09 19:04:20,2024-01-10 06:09:20,2024-01-15 06:09:20,12000,12000,False,delivered,TRK47821441,2026-05-25 04:22:10.045703
208,208,3,2023-10-02 02:55:31,2023-10-02 23:59:31,2023-10-14 23:59:31,15000,0,True,delivered,TRK61656281,2026-05-25 04:22:10.045703
209,209,2,2025-02-12 07:31:17,2025-02-13 04:41:17,2025-02-14 04:41:17,18000,0,False,delivered,TRK71184414,2026-05-25 04:22:10.045703
210,210,3,2024-04-21 10:52:12,2024-04-22 11:21:12,2024-05-02 11:21:12,25000,0,True,delivered,TRK14813350,2026-05-25 04:22:10.045703
211,211,4,2023-06-11 21:13:07,2023-06-14 02:51:07,2023-06-25 02:51:07,12000,0,True,delivered,TRK21848746,2026-05-25 04:22:10.045703
212,212,4,2022-07-01 02:11:31,2022-07-01 09:11:31,2022-07-03 09:11:31,18000,0,False,delivered,TRK37206390,2026-05-25 04:22:10.045703
213,213,1,2022-03-24 01:21:44,2022-03-24 13:49:44,2022-04-01 13:49:44,35000,35000,True,delivered,TRK80006543,2026-05-25 04:22:10.045703
214,214,5,2024-08-10 08:23:26,2024-08-11 12:25:26,2024-08-15 12:25:26,25000,0,False,delivered,TRK48559836,2026-05-25 04:22:10.045703
215,215,1,2022-01-26 16:39:28,2022-01-27 14:24:28,2022-02-06 14:24:28,25000,0,True,delivered,TRK73261968,2026-05-25 04:22:10.045703
216,216,3,2025-05-12 23:59:54,2025-05-14 23:32:54,2025-05-16 23:32:54,12000,0,False,delivered,TRK57226800,2026-05-25 04:22:10.045703
217,217,1,2023-05-12 15:58:40,2023-05-13 18:15:40,2023-05-21 18:15:40,15000,15000,True,delivered,TRK33828255,2026-05-25 04:22:10.045703
218,218,6,2022-12-25 06:31:58,2022-12-26 18:01:58,2023-01-03 18:01:58,35000,0,True,delivered,TRK44405159,2026-05-25 04:22:10.045703
219,219,6,2024-01-31 23:29:14,2024-02-02 19:57:14,2024-02-06 19:57:14,12000,12000,False,delivered,TRK71415738,2026-05-25 04:22:10.045703
220,220,3,2022-05-09 22:13:04,2022-05-11 16:29:04,2022-05-14 16:29:04,12000,0,False,delivered,TRK76393646,2026-05-25 04:22:10.045703
221,221,6,2025-08-23 23:39:40,2025-08-25 18:48:40,2025-08-31 18:48:40,35000,0,False,delivered,TRK22140556,2026-05-25 04:22:10.045703
222,222,6,2025-01-16 04:53:55,2025-01-18 05:15:55,2025-01-27 05:15:55,25000,0,True,delivered,TRK39775536,2026-05-25 04:22:10.045703
223,223,7,2023-12-20 01:22:20,2023-12-21 12:26:20,2023-12-22 12:26:20,50000,0,False,delivered,TRK67010756,2026-05-25 04:22:10.045703
224,224,2,2025-09-26 12:53:55,,,12000,0,False,cancelled,,2026-05-25 04:22:10.045703
225,225,3,2023-06-10 13:50:41,2023-06-12 15:38:41,2023-06-13 15:38:41,35000,0,False,delivered,TRK46100379,2026-05-25 04:22:10.045703
226,226,3,2022-02-01 19:27:27,2022-02-03 02:43:27,2022-02-14 02:43:27,12000,0,True,delivered,TRK85343058,2026-05-25 04:22:10.045703
227,227,7,2022-03-12 23:22:16,2022-03-14 02:37:16,2022-03-22 02:37:16,35000,0,True,delivered,TRK70068488,2026-05-25 04:22:10.045703
228,228,7,2023-10-05 19:52:40,2023-10-06 07:27:40,2023-10-11 07:27:40,9000,0,True,delivered,TRK71325545,2026-05-25 04:22:10.045703
229,229,3,2024-12-05 20:19:51,2024-12-07 10:54:51,2024-12-09 10:54:51,25000,0,False,delivered,TRK66671365,2026-05-25 04:22:10.045703
230,230,7,2025-02-04 02:54:56,2025-02-05 10:08:56,2025-02-11 10:08:56,15000,0,True,delivered,TRK69787240,2026-05-25 04:22:10.045703
231,231,1,2022-03-10 12:27:32,2022-03-11 12:50:32,2022-03-18 12:50:32,25000,0,True,delivered,TRK57582749,2026-05-25 04:22:10.045703
232,232,4,2025-04-04 05:45:58,2025-04-05 13:01:58,2025-04-14 13:01:58,18000,0,True,delivered,TRK84656392,2026-05-25 04:22:10.045703
233,233,3,2024-05-20 16:29:11,2024-05-22 22:14:11,2024-05-30 22:14:11,18000,0,True,delivered,TRK83521691,2026-05-25 04:22:10.045703
234,234,1,2022-12-22 16:04:39,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
235,235,4,2022-12-26 21:23:43,2022-12-27 17:56:43,2022-12-30 17:56:43,50000,0,False,delivered,TRK20230699,2026-05-25 04:22:10.045703
236,236,5,2024-04-19 06:21:40,2024-04-20 16:09:40,2024-04-23 16:09:40,35000,0,False,delivered,TRK27919058,2026-05-25 04:22:10.045703
237,237,6,2023-06-18 16:38:30,2023-06-19 22:48:30,2023-06-22 22:48:30,15000,0,False,delivered,TRK83557093,2026-05-25 04:22:10.045703
238,238,3,2025-01-04 10:25:11,2025-01-05 07:55:11,2025-01-08 07:55:11,15000,0,False,delivered,TRK55915797,2026-05-25 04:22:10.045703
239,239,3,2024-12-19 16:41:07,2024-12-21 04:16:07,2024-12-24 04:16:07,9000,0,False,delivered,TRK20998085,2026-05-25 04:22:10.045703
240,240,7,2024-12-24 07:48:55,2024-12-26 01:45:55,2025-01-02 01:45:55,50000,0,True,delivered,TRK97571808,2026-05-25 04:22:10.045703
241,241,4,2024-04-19 19:38:32,2024-04-21 10:22:32,2024-04-29 10:22:32,15000,0,True,delivered,TRK57733804,2026-05-25 04:22:10.045703
242,242,3,2022-05-15 06:07:20,2022-05-16 09:24:20,2022-05-18 09:24:20,18000,18000,False,delivered,TRK44418345,2026-05-25 04:22:10.045703
243,243,1,2023-06-12 01:24:20,2023-06-12 14:54:20,2023-06-24 14:54:20,25000,0,True,delivered,TRK94295529,2026-05-25 04:22:10.045703
244,244,1,2023-05-04 03:12:07,2023-05-05 08:31:07,2023-05-10 08:31:07,9000,0,True,delivered,TRK76935680,2026-05-25 04:22:10.045703
245,245,4,2022-01-19 18:08:38,2022-01-20 18:55:38,2022-01-22 18:55:38,15000,0,False,delivered,TRK58259567,2026-05-25 04:22:10.045703
246,246,2,2022-01-01 13:14:49,2022-01-03 09:15:49,2022-01-14 09:15:49,18000,0,True,delivered,TRK53545928,2026-05-25 04:22:10.045703
247,247,1,2024-11-06 16:58:07,2024-11-07 10:36:07,2024-11-15 10:36:07,18000,0,True,delivered,TRK60094803,2026-05-25 04:22:10.045703
248,248,3,2023-01-31 23:33:39,2023-02-02 21:59:39,2023-02-10 21:59:39,12000,12000,True,delivered,TRK44251602,2026-05-25 04:22:10.045703
249,249,1,2023-03-17 06:55:47,2023-03-18 01:17:47,2023-03-22 01:17:47,15000,0,False,delivered,TRK39842466,2026-05-25 04:22:10.045703
250,250,5,2023-02-21 11:05:19,2023-02-23 19:46:19,2023-02-24 19:46:19,15000,0,False,delivered,TRK76806791,2026-05-25 04:22:10.045703
251,251,4,2025-01-10 11:12:27,2025-01-12 00:01:27,2025-01-17 00:01:27,12000,12000,False,delivered,TRK41947430,2026-05-25 04:22:10.045703
252,252,8,2022-01-23 22:42:30,2022-01-25 07:28:30,2022-01-29 07:28:30,50000,50000,True,delivered,TRK22644026,2026-05-25 04:22:10.045703
253,253,3,2024-11-21 10:24:56,2024-11-23 05:10:56,2024-12-01 05:10:56,50000,0,True,delivered,TRK55452894,2026-05-25 04:22:10.045703
254,254,6,2022-10-21 05:10:01,2022-10-22 09:47:01,2022-11-02 09:47:01,9000,9000,True,delivered,TRK79552928,2026-05-25 04:22:10.045703
255,255,4,2024-07-01 18:27:51,2024-07-02 23:44:51,2024-07-06 23:44:51,25000,0,True,delivered,TRK73735317,2026-05-25 04:22:10.045703
256,256,2,2025-02-20 01:02:36,2025-02-21 07:32:36,2025-02-22 07:32:36,12000,12000,False,delivered,TRK68323815,2026-05-25 04:22:10.045703
257,257,5,2025-11-20 14:35:53,2025-11-22 03:36:53,2025-11-25 03:36:53,15000,15000,False,delivered,TRK52135459,2026-05-25 04:22:10.045703
258,258,4,2025-04-04 18:56:02,2025-04-06 08:30:02,2025-04-10 08:30:02,18000,0,False,delivered,TRK76108196,2026-05-25 04:22:10.045703
259,259,1,2023-12-15 17:28:47,2023-12-17 21:29:47,2023-12-26 21:29:47,35000,0,True,delivered,TRK51568768,2026-05-25 04:22:10.045703
260,260,1,2025-03-24 14:37:08,2025-03-26 15:24:08,2025-03-31 15:24:08,25000,25000,False,delivered,TRK11104355,2026-05-25 04:22:10.045703
261,261,1,2024-11-01 12:15:39,2024-11-02 23:03:39,2024-11-03 23:03:39,15000,0,False,delivered,TRK76929111,2026-05-25 04:22:10.045703
262,262,3,2022-01-25 19:39:34,2022-01-26 23:18:34,2022-01-30 23:18:34,50000,0,False,delivered,TRK26168828,2026-05-25 04:22:10.045703
263,263,1,2022-03-01 09:40:35,2022-03-03 16:27:35,2022-03-06 16:27:35,12000,0,False,delivered,TRK44291039,2026-05-25 04:22:10.045703
264,264,4,2025-05-11 17:56:42,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
265,265,3,2022-12-23 16:55:39,2022-12-25 23:30:39,2023-01-05 23:30:39,35000,0,True,delivered,TRK74153486,2026-05-25 04:22:10.045703
266,266,4,2024-06-21 00:43:11,2024-06-22 20:57:11,2024-06-27 20:57:11,50000,50000,False,delivered,TRK91233481,2026-05-25 04:22:10.045703
267,267,1,2025-12-10 06:37:51,2025-12-11 17:04:51,2025-12-19 17:04:51,18000,18000,True,delivered,TRK43991550,2026-05-25 04:22:10.045703
268,268,3,2025-04-01 16:15:06,2025-04-03 01:40:06,2025-04-13 01:40:06,35000,0,True,delivered,TRK19942829,2026-05-25 04:22:10.045703
269,269,1,2025-02-05 19:29:44,2025-02-06 18:10:44,2025-02-10 18:10:44,35000,0,False,delivered,TRK56002623,2026-05-25 04:22:10.045703
270,270,1,2023-11-20 12:16:55,2023-11-21 21:58:55,2023-11-25 21:58:55,25000,0,False,delivered,TRK88185450,2026-05-25 04:22:10.045703
271,271,3,2023-02-05 01:29:45,2023-02-07 00:24:45,2023-02-13 00:24:45,25000,0,True,delivered,TRK48921037,2026-05-25 04:22:10.045703
272,272,1,2023-11-27 14:28:34,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
273,273,1,2025-01-17 13:31:50,2025-01-18 01:56:50,2025-01-19 01:56:50,50000,0,False,delivered,TRK46886476,2026-05-25 04:22:10.045703
274,274,4,2022-04-26 11:23:20,2022-04-27 23:08:20,2022-05-02 23:08:20,50000,0,True,delivered,TRK53535093,2026-05-25 04:22:10.045703
275,275,1,2023-06-29 09:30:27,2023-06-30 22:53:27,2023-07-12 22:53:27,35000,0,True,delivered,TRK99711266,2026-05-25 04:22:10.045703
276,276,3,2025-10-26 01:58:17,2025-10-27 06:40:17,2025-11-06 06:40:17,15000,0,True,delivered,TRK78699551,2026-05-25 04:22:10.045703
277,277,5,2023-02-01 18:55:32,2023-02-03 03:33:32,2023-02-07 03:33:32,12000,0,False,delivered,TRK96850533,2026-05-25 04:22:10.045703
278,278,5,2025-03-23 20:34:24,2025-03-24 15:03:24,2025-03-25 15:03:24,15000,0,False,delivered,TRK39433445,2026-05-25 04:22:10.045703
279,279,4,2022-02-13 08:51:15,,,25000,0,False,cancelled,,2026-05-25 04:22:10.045703
280,280,5,2025-01-30 20:46:41,2025-02-01 14:28:41,2025-02-04 14:28:41,15000,0,False,delivered,TRK30793478,2026-05-25 04:22:10.045703
281,281,2,2025-08-20 20:18:45,,,25000,25000,False,cancelled,,2026-05-25 04:22:10.045703
282,282,6,2024-11-04 06:21:02,2024-11-06 03:33:02,2024-11-11 03:33:02,35000,35000,False,delivered,TRK95941868,2026-05-25 04:22:10.045703
283,283,7,2024-03-18 07:36:30,2024-03-19 08:33:30,2024-03-26 08:33:30,12000,0,True,delivered,TRK94762092,2026-05-25 04:22:10.045703
284,284,1,2023-05-27 19:02:34,2023-05-28 13:25:34,2023-06-01 13:25:34,35000,35000,False,delivered,TRK57418162,2026-05-25 04:22:10.045703
285,285,5,2023-06-04 04:59:46,2023-06-05 03:46:46,2023-06-13 03:46:46,50000,0,True,delivered,TRK59146966,2026-05-25 04:22:10.045703
286,286,2,2024-12-31 23:31:53,2025-01-02 20:05:53,2025-01-12 20:05:53,18000,0,True,delivered,TRK70439669,2026-05-25 04:22:10.045703
287,287,7,2025-12-15 20:58:20,2025-12-16 23:19:20,2025-12-26 23:19:20,18000,0,True,delivered,TRK11506701,2026-05-25 04:22:10.045703
288,288,1,2024-03-15 22:28:23,2024-03-18 02:33:23,2024-03-23 02:33:23,50000,0,False,delivered,TRK45160666,2026-05-25 04:22:10.045703
289,289,3,2023-09-12 18:31:14,2023-09-13 02:33:14,2023-09-16 02:33:14,50000,50000,False,delivered,TRK57529800,2026-05-25 04:22:10.045703
290,290,7,2024-03-08 00:37:04,2024-03-08 16:03:04,2024-03-14 16:03:04,18000,0,True,delivered,TRK77913217,2026-05-25 04:22:10.045703
291,291,5,2025-01-29 18:30:06,2025-01-31 10:41:06,2025-02-10 10:41:06,15000,15000,True,delivered,TRK85826817,2026-05-25 04:22:10.045703
292,292,2,2025-04-05 12:27:54,2025-04-06 16:45:54,2025-04-17 16:45:54,18000,0,True,delivered,TRK67099768,2026-05-25 04:22:10.045703
293,293,2,2023-01-31 21:45:13,2023-02-02 13:59:13,2023-02-03 13:59:13,9000,0,False,delivered,TRK83152116,2026-05-25 04:22:10.045703
294,294,6,2022-10-19 04:14:35,2022-10-20 15:58:35,2022-10-24 15:58:35,50000,0,False,delivered,TRK88739457,2026-05-25 04:22:10.045703
295,295,4,2025-08-25 12:41:10,2025-08-26 00:41:10,2025-08-30 00:41:10,35000,0,False,delivered,TRK61906856,2026-05-25 04:22:10.045703
296,296,6,2024-01-14 20:16:48,2024-01-15 08:26:48,2024-01-20 08:26:48,18000,0,False,delivered,TRK97084307,2026-05-25 04:22:10.045703
297,297,2,2024-01-06 18:38:05,2024-01-08 11:19:05,2024-01-16 11:19:05,50000,0,True,delivered,TRK78830445,2026-05-25 04:22:10.045703
298,298,3,2024-01-30 04:43:45,2024-01-30 11:37:45,2024-02-07 11:37:45,25000,0,True,delivered,TRK98219783,2026-05-25 04:22:10.045703
299,299,3,2023-03-24 23:21:33,2023-03-26 17:46:33,2023-03-29 17:46:33,12000,0,False,delivered,TRK18001827,2026-05-25 04:22:10.045703
300,300,5,2022-07-07 23:59:44,2022-07-10 05:21:44,2022-07-12 05:21:44,12000,0,False,delivered,TRK30350320,2026-05-25 04:22:10.045703
301,301,5,2025-11-15 16:47:45,2025-11-16 19:48:45,2025-11-27 19:48:45,25000,0,True,delivered,TRK15913975,2026-05-25 04:22:10.045703
302,302,7,2024-06-13 20:59:49,2024-06-15 12:54:49,2024-06-21 12:54:49,12000,0,True,delivered,TRK39372958,2026-05-25 04:22:10.045703
303,303,3,2025-07-19 00:25:43,2025-07-20 01:54:43,2025-07-23 01:54:43,9000,0,False,delivered,TRK32712162,2026-05-25 04:22:10.045703
304,304,3,2024-02-12 19:26:35,2024-02-13 21:44:35,2024-02-14 21:44:35,50000,0,False,delivered,TRK91256612,2026-05-25 04:22:10.045703
305,305,3,2022-05-25 04:44:56,2022-05-25 22:52:56,2022-05-28 22:52:56,50000,0,False,delivered,TRK56778607,2026-05-25 04:22:10.045703
306,306,2,2025-02-27 21:19:51,2025-03-01 10:31:51,2025-03-09 10:31:51,25000,0,True,delivered,TRK31539422,2026-05-25 04:22:10.045703
307,307,5,2025-10-14 00:40:00,2025-10-15 05:00:00,2025-10-18 05:00:00,18000,0,False,delivered,TRK39569489,2026-05-25 04:22:10.045703
308,308,5,2022-05-17 16:51:44,2022-05-18 10:09:44,2022-05-22 10:09:44,15000,15000,False,delivered,TRK11844953,2026-05-25 04:22:10.045703
309,309,4,2025-08-30 14:48:51,,,9000,0,False,cancelled,,2026-05-25 04:22:10.045703
310,310,5,2022-03-07 19:53:25,,,25000,25000,False,cancelled,,2026-05-25 04:22:10.045703
311,311,6,2023-10-17 13:50:18,2023-10-18 21:55:18,2023-10-23 21:55:18,9000,0,True,delivered,TRK14796373,2026-05-25 04:22:10.045703
312,312,4,2024-06-02 10:46:40,2024-06-03 08:17:40,2024-06-08 08:17:40,35000,35000,False,delivered,TRK49066116,2026-05-25 04:22:10.045703
313,313,6,2022-06-16 05:01:41,2022-06-17 23:54:41,2022-06-22 23:54:41,35000,0,False,delivered,TRK26849450,2026-05-25 04:22:10.045703
314,314,5,2024-01-03 19:32:09,2024-01-05 17:25:09,2024-01-08 17:25:09,35000,35000,False,delivered,TRK27764118,2026-05-25 04:22:10.045703
315,315,3,2023-01-13 10:14:54,2023-01-14 08:28:54,2023-01-15 08:28:54,15000,15000,False,delivered,TRK76141399,2026-05-25 04:22:10.045703
316,316,1,2024-03-03 14:05:33,2024-03-04 16:19:33,2024-03-07 16:19:33,9000,0,False,delivered,TRK86246022,2026-05-25 04:22:10.045703
317,317,1,2022-05-31 20:50:47,2022-06-02 09:20:47,2022-06-12 09:20:47,50000,0,True,delivered,TRK41387968,2026-05-25 04:22:10.045703
318,318,8,2022-07-10 15:15:50,2022-07-11 10:04:50,2022-07-12 10:04:50,25000,0,False,delivered,TRK24880563,2026-05-25 04:22:10.045703
319,319,4,2024-07-04 18:54:05,2024-07-06 02:23:05,2024-07-07 02:23:05,9000,0,False,delivered,TRK16411328,2026-05-25 04:22:10.045703
320,320,4,2022-11-04 14:40:27,2022-11-06 08:28:27,2022-11-07 08:28:27,35000,0,False,delivered,TRK82707756,2026-05-25 04:22:10.045703
321,321,6,2025-04-10 19:58:36,2025-04-11 16:27:36,2025-04-17 16:27:36,25000,0,False,delivered,TRK61738087,2026-05-25 04:22:10.045703
322,322,2,2023-06-07 10:05:00,2023-06-09 18:07:00,2023-06-11 18:07:00,18000,0,False,delivered,TRK35956539,2026-05-25 04:22:10.045703
323,323,1,2023-03-31 06:59:29,2023-04-01 19:54:29,2023-04-09 19:54:29,18000,0,True,delivered,TRK28983729,2026-05-25 04:22:10.045703
324,324,3,2022-05-21 21:27:15,2022-05-23 19:56:15,2022-05-27 19:56:15,50000,0,False,delivered,TRK41403052,2026-05-25 04:22:10.045703
325,325,8,2024-03-04 07:44:05,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
326,326,6,2022-02-02 23:57:17,2022-02-05 01:26:17,2022-02-10 01:26:17,18000,0,False,delivered,TRK63074244,2026-05-25 04:22:10.045703
327,327,6,2024-05-16 00:03:50,2024-05-17 01:25:50,2024-05-18 01:25:50,9000,9000,False,delivered,TRK18933281,2026-05-25 04:22:10.045703
328,328,4,2024-08-22 13:25:45,2024-08-22 22:40:45,2024-08-23 22:40:45,12000,12000,False,delivered,TRK79288488,2026-05-25 04:22:10.045703
329,329,2,2023-04-22 05:21:53,2023-04-23 20:52:53,2023-04-24 20:52:53,25000,25000,False,delivered,TRK30113323,2026-05-25 04:22:10.045703
330,330,4,2022-05-01 09:04:36,2022-05-02 21:55:36,2022-05-04 21:55:36,12000,0,False,delivered,TRK54466673,2026-05-25 04:22:10.045703
331,331,5,2025-05-29 14:02:05,2025-05-31 13:08:05,2025-06-03 13:08:05,12000,0,False,delivered,TRK62192344,2026-05-25 04:22:10.045703
332,332,4,2023-03-12 09:56:10,2023-03-13 22:46:10,2023-03-23 22:46:10,25000,25000,True,delivered,TRK96557988,2026-05-25 04:22:10.045703
333,333,5,2023-06-01 08:50:03,2023-06-03 07:03:03,2023-06-07 07:03:03,50000,50000,False,delivered,TRK82077008,2026-05-25 04:22:10.045703
334,334,1,2024-12-06 01:51:36,2024-12-07 11:21:36,2024-12-08 11:21:36,25000,0,False,delivered,TRK52165837,2026-05-25 04:22:10.045703
335,335,2,2023-04-30 19:18:48,2023-05-02 04:40:48,2023-05-04 04:40:48,12000,0,False,delivered,TRK79963521,2026-05-25 04:22:10.045703
336,336,5,2025-05-29 17:03:58,,,50000,50000,False,cancelled,,2026-05-25 04:22:10.045703
337,337,1,2023-06-06 19:21:04,2023-06-07 15:56:04,2023-06-09 15:56:04,25000,25000,False,delivered,TRK91456110,2026-05-25 04:22:10.045703
338,338,3,2022-05-07 19:33:11,2022-05-08 10:00:11,2022-05-11 10:00:11,18000,0,False,delivered,TRK32475295,2026-05-25 04:22:10.045703
339,339,5,2023-12-19 03:25:09,2023-12-21 04:06:09,2023-12-26 04:06:09,15000,0,False,delivered,TRK92168515,2026-05-25 04:22:10.045703
340,340,3,2025-09-01 10:58:53,2025-09-02 17:09:53,2025-09-04 17:09:53,9000,0,False,delivered,TRK97967294,2026-05-25 04:22:10.045703
341,341,5,2025-04-05 11:05:58,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
342,342,4,2022-01-01 13:38:53,2022-01-02 06:33:53,2022-01-05 06:33:53,35000,0,False,delivered,TRK87874417,2026-05-25 04:22:10.045703
343,343,7,2022-07-10 21:02:11,,,9000,0,False,cancelled,,2026-05-25 04:22:10.045703
344,344,5,2025-06-02 21:59:51,2025-06-04 16:25:51,2025-06-08 16:25:51,15000,15000,False,delivered,TRK63945198,2026-05-25 04:22:10.045703
345,345,1,2023-08-22 22:47:37,2023-08-24 01:54:37,2023-08-26 01:54:37,12000,0,False,delivered,TRK64814005,2026-05-25 04:22:10.045703
346,346,4,2025-10-28 18:21:29,2025-10-30 18:57:29,2025-10-31 18:57:29,50000,0,False,delivered,TRK66746209,2026-05-25 04:22:10.045703
347,347,1,2025-12-06 06:21:13,2025-12-06 21:06:13,2025-12-10 21:06:13,35000,0,False,delivered,TRK45362515,2026-05-25 04:22:10.045703
348,348,7,2024-06-12 18:16:48,2024-06-13 16:33:48,2024-06-14 16:33:48,15000,0,False,delivered,TRK72127130,2026-05-25 04:22:10.045703
349,349,3,2024-08-22 19:54:40,2024-08-24 11:35:40,2024-08-25 11:35:40,9000,0,False,delivered,TRK70319393,2026-05-25 04:22:10.045703
350,350,3,2023-06-19 20:44:55,2023-06-20 23:51:55,2023-07-02 23:51:55,15000,15000,True,delivered,TRK31520189,2026-05-25 04:22:10.045703
351,351,1,2025-01-05 17:32:38,2025-01-07 04:08:38,2025-01-09 04:08:38,15000,15000,False,delivered,TRK87432629,2026-05-25 04:22:10.045703
