order_item_id,order_id,product_id,item_number,quantity,unit_price,subtotal,discount_amount,shipping_subsidy,voucher_amount,total_payment,estimated_cost,profit,is_returned,is_cancelled,loaded_at
256,114,69,2,1,1471899,1471899,44157,0,0,1427742,1228359,199383,False,True,2026-05-25 04:22:10.045703
257,115,277,1,1,1484856,1484856,0,0,0,1484856,937815,547041,False,False,2026-05-25 04:22:10.045703
258,115,2,2,1,383168,383168,0,0,0,383168,285064,98104,False,False,2026-05-25 04:22:10.045703
259,115,1,3,1,6865092,6865092,0,0,0,6865092,4693915,2171177,False,False,2026-05-25 04:22:10.045703
260,115,191,4,2,929127,1858254,185825,0,0,1672429,1469098,203331,False,False,2026-05-25 04:22:10.045703
261,116,38,1,1,402344,402344,40234,0,40234,321876,296758,25118,False,False,2026-05-25 04:22:10.045703
262,116,228,2,1,832790,832790,24984,0,83279,724527,486308,238219,False,False,2026-05-25 04:22:10.045703
263,116,14,3,1,1286810,1286810,38604,0,128681,1119525,974332,145193,False,False,2026-05-25 04:22:10.045703
264,116,82,4,3,498521,1495563,0,0,149556,1346007,734889,611118,False,False,2026-05-25 04:22:10.045703
265,117,1,1,2,5822347,11644694,931576,0,1164469,9548649,9387830,160819,False,False,2026-05-25 04:22:10.045703
266,117,13,2,2,1025978,2051956,61559,0,205196,1785201,1334696,450505,False,False,2026-05-25 04:22:10.045703
267,117,28,3,1,165479,165479,0,0,16548,148931,135536,13395,False,False,2026-05-25 04:22:10.045703
268,117,72,4,1,1426141,1426141,42784,0,142614,1240743,997475,243268,False,False,2026-05-25 04:22:10.045703
269,117,56,5,1,145886,145886,7294,0,14589,124003,96389,27614,False,False,2026-05-25 04:22:10.045703
270,117,163,6,1,1405925,1405925,70296,0,140592,1195037,942287,252750,False,False,2026-05-25 04:22:10.045703
271,118,33,1,1,1640041,1640041,49201,0,0,1590840,1356569,234271,False,True,2026-05-25 04:22:10.045703
272,118,306,2,1,1430076,1430076,143008,0,0,1287068,956308,330760,False,True,2026-05-25 04:22:10.045703
273,119,55,1,1,6374396,6374396,0,0,0,6374396,4274081,2100315,False,False,2026-05-25 04:22:10.045703
274,119,290,2,1,83753,83753,2513,0,0,81240,60891,20349,False,False,2026-05-25 04:22:10.045703
275,120,2,1,3,433789,1301367,65068,0,0,1236299,855192,381107,False,False,2026-05-25 04:22:10.045703
276,120,108,2,1,588253,588253,0,0,0,588253,430344,157909,False,False,2026-05-25 04:22:10.045703
277,120,258,3,1,1250345,1250345,100028,0,0,1150317,863027,287290,False,False,2026-05-25 04:22:10.045703
278,121,1,1,3,5725864,17177592,1717759,25000,0,15459833,14081745,1353088,False,False,2026-05-25 04:22:10.045703
279,122,4,1,1,96283,96283,9628,0,0,86655,83487,3168,False,False,2026-05-25 04:22:10.045703
280,123,111,1,1,101404,101404,0,0,0,101404,62560,38844,False,False,2026-05-25 04:22:10.045703
281,124,244,1,1,139003,139003,13900,950,0,125103,119408,4745,False,False,2026-05-25 04:22:10.045703
282,124,12,2,1,3517519,3517519,105526,24050,0,3411993,2818488,569455,False,False,2026-05-25 04:22:10.045703
283,125,193,1,2,1758121,3516242,0,30138,0,3516242,2233222,1252882,False,False,2026-05-25 04:22:10.045703
284,125,20,2,3,189100,567300,28365,4862,0,538935,470175,63898,False,False,2026-05-25 04:22:10.045703
285,126,78,1,1,254667,254667,0,0,25467,229200,175387,53813,False,False,2026-05-25 04:22:10.045703
286,127,93,1,1,1115214,1115214,89217,0,111521,914476,676011,238465,False,True,2026-05-25 04:22:10.045703
287,128,1,1,2,6112231,12224462,1222446,0,1222446,9779570,9387830,391740,False,False,2026-05-25 04:22:10.045703
288,128,8,2,1,397824,397824,0,0,39782,358042,247062,110980,False,False,2026-05-25 04:22:10.045703
289,128,261,3,3,401165,1203495,96280,0,120349,986866,1051659,-64793,False,False,2026-05-25 04:22:10.045703
290,128,9,4,1,654998,654998,52400,0,65500,537098,424985,112113,False,False,2026-05-25 04:22:10.045703
291,128,96,5,4,1185743,4742972,142289,0,474297,4126386,2946840,1179546,False,False,2026-05-25 04:22:10.045703
292,129,45,1,1,841456,841456,0,12000,0,841456,641215,188241,False,False,2026-05-25 04:22:10.045703
293,130,7,1,2,1084284,2168568,108428,0,216857,1843283,1198748,644535,False,False,2026-05-25 04:22:10.045703
294,130,98,2,3,2720950,8162850,244886,0,816285,7101679,6046395,1055284,False,False,2026-05-25 04:22:10.045703
295,130,286,3,2,184101,368202,11046,0,36820,320336,259174,61162,False,False,2026-05-25 04:22:10.045703
296,130,10,4,1,772949,772949,38647,0,77295,657007,444128,212879,False,False,2026-05-25 04:22:10.045703
297,130,17,5,1,1132859,1132859,90629,0,113286,928944,656354,272590,False,False,2026-05-25 04:22:10.045703
298,131,13,1,1,999436,999436,29983,0,0,969453,667348,302105,False,False,2026-05-25 04:22:10.045703
299,131,52,2,1,355365,355365,0,0,0,355365,222701,132664,False,False,2026-05-25 04:22:10.045703
300,131,4,3,1,96447,96447,0,0,0,96447,83487,12960,False,False,2026-05-25 04:22:10.045703
301,132,5,1,1,6925912,6925912,0,0,0,6925912,5248753,1677159,False,False,2026-05-25 04:22:10.045703
302,132,82,2,1,493264,493264,14798,0,0,478466,244963,233503,False,False,2026-05-25 04:22:10.045703
303,132,11,3,1,1744437,1744437,174444,0,0,1569993,1092298,477695,False,False,2026-05-25 04:22:10.045703
304,133,346,1,2,442768,885536,26566,0,88554,770416,626220,144196,True,False,2026-05-25 04:22:10.045703
305,133,25,2,2,953596,1907192,0,0,190719,1716473,1422712,293761,True,False,2026-05-25 04:22:10.045703
306,134,22,1,1,136645,136645,6832,0,13664,116149,99850,16299,False,False,2026-05-25 04:22:10.045703
307,134,73,2,3,1036272,3108816,155441,0,310881,2642494,2131035,511459,False,False,2026-05-25 04:22:10.045703
308,134,26,3,1,272243,272243,27224,0,27224,217795,243740,-25945,False,False,2026-05-25 04:22:10.045703
309,135,2,1,1,438435,438435,0,0,43843,394592,285064,109528,False,True,2026-05-25 04:22:10.045703
310,135,67,2,1,692324,692324,55386,0,69232,567706,400554,167152,False,True,2026-05-25 04:22:10.045703
311,135,22,3,1,119546,119546,3586,0,11955,104005,99850,4155,False,True,2026-05-25 04:22:10.045703
312,135,17,4,1,1217476,1217476,36524,0,121748,1059204,656354,402850,False,True,2026-05-25 04:22:10.045703
313,136,133,1,2,3387465,6774930,0,0,100000,6674930,4814232,1860698,False,False,2026-05-25 04:22:10.045703
314,136,45,2,1,877202,877202,43860,0,0,833342,641215,192127,False,False,2026-05-25 04:22:10.045703
315,137,1,1,3,6677622,20032866,0,0,0,20032866,14081745,5951121,False,False,2026-05-25 04:22:10.045703
316,137,198,2,1,3419939,3419939,102598,0,0,3317341,2624979,692362,False,False,2026-05-25 04:22:10.045703
317,138,40,1,1,243950,243950,7318,0,0,236632,154567,82065,False,False,2026-05-25 04:22:10.045703
318,138,11,2,2,1659894,3319788,165989,0,0,3153799,2184596,969203,False,False,2026-05-25 04:22:10.045703
319,139,17,1,1,991999,991999,99200,50000,0,892799,656354,186445,False,False,2026-05-25 04:22:10.045703
320,140,68,1,1,1159454,1159454,115945,0,0,1043509,772852,270657,False,False,2026-05-25 04:22:10.045703
321,140,225,2,1,95049,95049,0,0,0,95049,84607,10442,False,False,2026-05-25 04:22:10.045703
322,140,264,3,1,366060,366060,0,0,0,366060,188711,177349,False,False,2026-05-25 04:22:10.045703
323,140,46,4,2,1601689,3203378,160169,0,0,3043209,2652040,391169,False,False,2026-05-25 04:22:10.045703
324,141,4,1,1,108163,108163,10816,0,0,97347,83487,13860,False,False,2026-05-25 04:22:10.045703
325,141,1,2,1,6042722,6042722,604272,0,0,5438450,4693915,744535,False,False,2026-05-25 04:22:10.045703
326,142,22,1,4,131060,524240,15727,2579,0,508513,399400,106534,False,False,2026-05-25 04:22:10.045703
327,142,134,2,1,1020593,1020593,30618,5020,0,989975,774625,210330,False,False,2026-05-25 04:22:10.045703
328,142,244,3,1,148245,148245,0,729,0,148245,119408,28108,False,False,2026-05-25 04:22:10.045703
329,142,39,4,2,678227,1356454,135645,6672,0,1220809,951812,262325,False,False,2026-05-25 04:22:10.045703
330,143,13,1,1,908547,908547,72684,0,90855,745008,667348,77660,False,False,2026-05-25 04:22:10.045703
331,144,15,1,2,811141,1622282,129783,0,0,1492499,1054854,437645,False,False,2026-05-25 04:22:10.045703
332,144,18,2,2,1228561,2457122,245712,0,0,2211410,1581296,630114,False,False,2026-05-25 04:22:10.045703
333,144,75,3,1,486989,486989,48699,0,0,438290,349749,88541,False,False,2026-05-25 04:22:10.045703
334,145,23,1,1,326020,326020,16301,0,32602,277117,153935,123182,False,False,2026-05-25 04:22:10.045703
335,146,36,1,4,1431917,5727668,0,9632,0,5727668,4267404,1450632,False,True,2026-05-25 04:22:10.045703
336,146,287,2,2,1101735,2203470,110174,3705,0,2093296,1491554,598037,False,True,2026-05-25 04:22:10.045703
337,146,104,3,1,876243,876243,0,1473,0,876243,623229,251541,False,True,2026-05-25 04:22:10.045703
338,146,4,4,1,112721,112721,5636,190,0,107085,83487,23408,False,True,2026-05-25 04:22:10.045703
339,147,118,1,1,743772,743772,0,0,0,743772,512048,231724,False,False,2026-05-25 04:22:10.045703
340,147,192,2,1,1289496,1289496,103160,0,0,1186336,829029,357307,False,False,2026-05-25 04:22:10.045703
341,147,21,3,2,258369,516738,51674,0,0,465064,367884,97180,False,False,2026-05-25 04:22:10.045703
342,148,32,1,1,1505609,1505609,120449,0,0,1385160,946445,438715,False,False,2026-05-25 04:22:10.045703
343,148,142,2,1,1080513,1080513,86441,0,0,994072,726434,267638,False,False,2026-05-25 04:22:10.045703
344,148,16,3,1,65575,65575,1967,0,0,63608,48912,14696,False,False,2026-05-25 04:22:10.045703
345,149,49,1,4,722423,2889692,144485,0,0,2745207,2251896,493311,False,False,2026-05-25 04:22:10.045703
346,150,2,1,3,463438,1390314,139031,0,0,1251283,855192,396091,False,False,2026-05-25 04:22:10.045703
347,151,3,1,3,1021152,3063456,91904,0,306346,2665206,1827975,837231,False,False,2026-05-25 04:22:10.045703
348,151,145,2,1,878428,878428,43921,0,87843,746664,558654,188010,False,False,2026-05-25 04:22:10.045703
349,151,49,3,1,819646,819646,40982,0,81965,696699,562974,133725,False,False,2026-05-25 04:22:10.045703
350,151,221,4,1,3223265,3223265,322326,0,322327,2578612,2326883,251729,False,False,2026-05-25 04:22:10.045703
351,152,24,1,1,247961,247961,0,0,24796,223165,173358,49807,False,False,2026-05-25 04:22:10.045703
352,152,4,2,1,93766,93766,9377,0,9377,75012,83487,-8475,False,False,2026-05-25 04:22:10.045703
353,153,171,1,1,1744042,1744042,174404,0,0,1569638,1094700,474938,False,False,2026-05-25 04:22:10.045703
354,154,62,1,1,158678,158678,15868,0,0,142810,73379,69431,False,False,2026-05-25 04:22:10.045703
355,154,26,2,1,289092,289092,23127,0,0,265965,243740,22225,False,False,2026-05-25 04:22:10.045703
356,154,9,3,1,695493,695493,20865,0,0,674628,424985,249643,False,False,2026-05-25 04:22:10.045703
357,154,150,4,1,257313,257313,25731,0,0,231582,194181,37401,False,False,2026-05-25 04:22:10.045703
358,154,22,5,3,137215,411645,0,0,0,411645,299550,112095,False,False,2026-05-25 04:22:10.045703
359,155,27,1,2,1948291,3896582,116897,0,0,3779685,3577524,202161,False,False,2026-05-25 04:22:10.045703
360,156,6,1,1,772855,772855,0,0,77286,695569,647100,48469,False,True,2026-05-25 04:22:10.045703
361,157,13,1,1,868334,868334,0,0,0,868334,667348,200986,False,False,2026-05-25 04:22:10.045703
362,158,31,1,2,710436,1420872,113670,8924,0,1307202,1004530,293748,False,False,2026-05-25 04:22:10.045703
363,158,20,2,1,192044,192044,0,1206,0,192044,156725,34113,False,False,2026-05-25 04:22:10.045703
364,158,340,3,1,166985,166985,0,1049,0,166985,127056,38880,False,False,2026-05-25 04:22:10.045703
365,158,97,4,1,608502,608502,48680,3822,0,559822,406467,149533,False,False,2026-05-25 04:22:10.045703
366,159,4,1,1,110133,110133,0,0,11013,99120,83487,15633,False,False,2026-05-25 04:22:10.045703
367,159,67,2,1,698844,698844,0,0,69885,628959,400554,228405,False,False,2026-05-25 04:22:10.045703
368,160,199,1,1,1826573,1826573,146126,5008,0,1680447,979760,695679,False,False,2026-05-25 04:22:10.045703
369,160,212,2,1,1684376,1684376,0,4618,0,1684376,1134557,545201,False,False,2026-05-25 04:22:10.045703
370,160,15,3,1,865590,865590,0,2373,0,865590,527427,335790,False,False,2026-05-25 04:22:10.045703
371,161,14,1,1,1212189,1212189,96975,0,121219,993995,974332,19663,False,False,2026-05-25 04:22:10.045703
372,161,1,2,1,5567870,5567870,278394,0,556787,4732689,4693915,38774,False,False,2026-05-25 04:22:10.045703
373,162,87,1,3,1486875,4460625,133819,0,0,4326806,2851080,1475726,False,True,2026-05-25 04:22:10.045703
374,163,168,1,1,1442410,1442410,72120,0,0,1370290,1153735,216555,False,True,2026-05-25 04:22:10.045703
375,163,278,2,2,4358729,8717458,435873,0,0,8281585,6857160,1424425,False,True,2026-05-25 04:22:10.045703
376,163,43,3,3,1347101,4041303,404130,0,0,3637173,2984406,652767,False,True,2026-05-25 04:22:10.045703
377,163,99,4,2,1742272,3484544,278764,0,0,3205780,2413560,792220,False,True,2026-05-25 04:22:10.045703
378,163,327,5,1,1740639,1740639,52219,0,0,1688420,1250633,437787,False,True,2026-05-25 04:22:10.045703
379,164,1,1,1,6737797,6737797,0,0,0,6737797,4693915,2043882,False,False,2026-05-25 04:22:10.045703
380,165,165,1,1,146240,146240,14624,0,14624,116992,113761,3231,False,False,2026-05-25 04:22:10.045703
381,165,11,2,1,1647392,1647392,0,0,164739,1482653,1092298,390355,False,False,2026-05-25 04:22:10.045703
382,165,219,3,2,1598616,3197232,319723,0,319723,2557786,2454274,103512,False,False,2026-05-25 04:22:10.045703
383,166,75,1,1,495347,495347,0,0,49535,445812,349749,96063,False,False,2026-05-25 04:22:10.045703
384,166,112,2,2,728637,1457274,72864,0,145727,1238683,1302490,-63807,False,False,2026-05-25 04:22:10.045703
385,166,6,3,1,772229,772229,0,0,77223,695006,647100,47906,False,False,2026-05-25 04:22:10.045703
386,166,40,4,1,227428,227428,6823,0,22743,197862,154567,43295,False,False,2026-05-25 04:22:10.045703
387,167,128,1,1,259459,259459,12973,35000,0,246486,165071,46415,False,False,2026-05-25 04:22:10.045703
388,168,72,1,1,1253090,1253090,0,0,0,1253090,997475,255615,False,False,2026-05-25 04:22:10.045703
389,168,1,2,4,6412531,25650124,0,0,0,25650124,18775660,6874464,False,False,2026-05-25 04:22:10.045703
390,169,50,1,2,432099,864198,43210,0,86420,734568,439562,295006,False,False,2026-05-25 04:22:10.045703
391,170,1,1,1,6091375,6091375,609138,0,0,5482237,4693915,788322,False,False,2026-05-25 04:22:10.045703
392,170,4,2,1,100353,100353,8028,0,0,92325,83487,8838,False,False,2026-05-25 04:22:10.045703
393,171,1,1,1,6190141,6190141,185704,0,0,6004437,4693915,1310522,False,False,2026-05-25 04:22:10.045703
394,171,203,2,1,193249,193249,19325,0,0,173924,155409,18515,False,False,2026-05-25 04:22:10.045703
395,172,1,1,1,6663725,6663725,0,0,0,6663725,4693915,1969810,False,False,2026-05-25 04:22:10.045703
396,172,13,2,1,962288,962288,76983,0,0,885305,667348,217957,False,False,2026-05-25 04:22:10.045703
397,172,82,3,1,508642,508642,40691,0,0,467951,244963,222988,False,False,2026-05-25 04:22:10.045703
398,172,5,4,1,6672725,6672725,200182,0,0,6472543,5248753,1223790,False,False,2026-05-25 04:22:10.045703
399,173,53,1,1,1504318,1504318,45130,2731,0,1459188,1261229,195228,False,False,2026-05-25 04:22:10.045703
400,173,1,2,1,6757234,6757234,675723,12269,0,6081511,4693915,1375327,False,False,2026-05-25 04:22:10.045703
401,174,3,1,1,1113775,1113775,33413,0,111378,968984,609325,359659,False,False,2026-05-25 04:22:10.045703
402,175,73,1,2,1124554,2249108,179929,0,224911,1844268,1420690,423578,False,False,2026-05-25 04:22:10.045703
403,175,165,2,1,129843,129843,12984,0,12984,103875,113761,-9886,False,False,2026-05-25 04:22:10.045703
404,176,7,1,1,1098659,1098659,54933,0,0,1043726,599374,444352,False,False,2026-05-25 04:22:10.045703
405,177,1,1,1,6467288,6467288,194019,0,0,6273269,4693915,1579354,False,False,2026-05-25 04:22:10.045703
406,178,5,1,1,6008475,6008475,180254,4801,0,5828221,5248753,574667,False,False,2026-05-25 04:22:10.045703
407,178,90,2,2,1798521,3597042,359704,2874,0,3237338,2915046,319418,False,False,2026-05-25 04:22:10.045703
408,178,113,3,1,1658835,1658835,132707,1325,0,1526128,1118137,406666,False,False,2026-05-25 04:22:10.045703
409,179,13,1,1,863724,863724,43186,0,0,820538,667348,153190,False,False,2026-05-25 04:22:10.045703
410,179,11,2,1,1725607,1725607,86280,0,0,1639327,1092298,547029,False,False,2026-05-25 04:22:10.045703
411,180,26,1,3,312932,938796,93880,0,93880,751036,731220,19816,True,False,2026-05-25 04:22:10.045703
412,181,130,1,1,486557,486557,48656,0,48656,389245,296807,92438,False,False,2026-05-25 04:22:10.045703
413,181,307,2,1,3044536,3044536,0,0,304454,2740082,2673508,66574,False,False,2026-05-25 04:22:10.045703
414,181,234,3,1,508836,508836,0,0,50884,457952,390694,67258,False,False,2026-05-25 04:22:10.045703
415,181,181,4,1,6064943,6064943,485195,0,606494,4973254,4684772,288482,False,False,2026-05-25 04:22:10.045703
416,182,137,1,1,266022,266022,0,0,0,266022,117146,148876,False,False,2026-05-25 04:22:10.045703
417,182,100,2,1,539956,539956,53996,0,0,485960,415262,70698,False,False,2026-05-25 04:22:10.045703
418,183,2,1,1,407471,407471,0,5586,0,407471,285064,116821,True,False,2026-05-25 04:22:10.045703
419,183,129,2,1,467946,467946,0,6414,0,467946,290063,171469,True,False,2026-05-25 04:22:10.045703
420,184,130,1,1,449090,449090,35927,806,0,413163,296807,115550,False,False,2026-05-25 04:22:10.045703
421,184,1,2,1,6726956,6726956,0,12072,0,6726956,4693915,2020969,False,False,2026-05-25 04:22:10.045703
422,184,8,3,2,439861,879722,0,1579,0,879722,494124,384019,False,False,2026-05-25 04:22:10.045703
423,184,24,4,1,214346,214346,10717,385,0,203629,173358,29886,False,False,2026-05-25 04:22:10.045703
424,184,30,5,1,88637,88637,2659,159,0,85978,71489,14330,False,False,2026-05-25 04:22:10.045703
425,185,4,1,1,108464,108464,3254,0,0,105210,83487,21723,False,False,2026-05-25 04:22:10.045703
426,185,53,2,2,1416130,2832260,0,0,100000,2732260,2522458,209802,False,False,2026-05-25 04:22:10.045703
427,185,18,3,2,1076522,2153044,215304,0,0,1937740,1581296,356444,False,False,2026-05-25 04:22:10.045703
428,186,3,1,1,995288,995288,79623,0,0,915665,609325,306340,False,False,2026-05-25 04:22:10.045703
429,187,10,1,1,768837,768837,76884,1535,0,691953,444128,246290,False,False,2026-05-25 04:22:10.045703
430,187,18,2,2,1064896,2129792,106490,4253,0,2023302,1581296,437753,False,False,2026-05-25 04:22:10.045703
431,187,32,3,2,1353796,2707592,0,5407,0,2707592,1892890,809295,False,False,2026-05-25 04:22:10.045703
432,187,1,4,3,6222098,18666294,1866629,37277,0,16799665,14081745,2680643,False,False,2026-05-25 04:22:10.045703
433,187,83,5,1,764492,764492,0,1527,0,764492,608084,154881,False,False,2026-05-25 04:22:10.045703
434,188,80,1,2,950120,1900240,190024,0,190024,1520192,1651370,-131178,False,False,2026-05-25 04:22:10.045703
435,189,1,1,1,6543325,6543325,327166,0,0,6216159,4693915,1522244,False,False,2026-05-25 04:22:10.045703
436,189,33,2,3,1775460,5326380,159791,0,0,5166589,4069707,1096882,False,False,2026-05-25 04:22:10.045703
437,189,8,3,1,368285,368285,0,0,0,368285,247062,121223,False,False,2026-05-25 04:22:10.045703
438,189,36,4,3,1639919,4919757,0,0,0,4919757,3200553,1719204,False,False,2026-05-25 04:22:10.045703
439,190,1,1,1,6430492,6430492,192915,0,0,6237577,4693915,1543662,False,False,2026-05-25 04:22:10.045703
440,190,16,2,1,71938,71938,5755,0,0,66183,48912,17271,False,False,2026-05-25 04:22:10.045703
441,191,251,1,2,135070,270140,13507,0,0,256633,168244,88389,False,False,2026-05-25 04:22:10.045703
442,191,8,2,1,414350,414350,0,0,0,414350,247062,167288,False,False,2026-05-25 04:22:10.045703
443,191,260,3,2,1865342,3730684,0,0,0,3730684,2771376,959308,False,False,2026-05-25 04:22:10.045703
444,191,1,4,1,5848074,5848074,0,0,0,5848074,4693915,1154159,False,False,2026-05-25 04:22:10.045703
445,191,191,5,3,932799,2798397,223872,0,0,2574525,2203647,370878,False,False,2026-05-25 04:22:10.045703
446,192,25,1,1,1062407,1062407,31872,0,0,1030535,711356,319179,False,False,2026-05-25 04:22:10.045703
